Year,Gender,Race,Caucasian,Age_Cat,Inc_Cat,Own_Rent,Garbage,Recycle,Drk_Wtr,Yrd_Fd_Wst,Sewer,Strm_Wtr
2014,Male,Asian,Person of Color,18-34,"$100,00 or more",Own,2,2,2,2,3,NA
2014,Female,NA,NA,55+,"$75,000 - $99,000",Own,2,2,2,2,2,2
2014,Female,Asian,Person of Color,35-54,NA,Rent,2,2,NA,2,2,NA
2014,Male,NA,NA,35-54,NA,Own,3,2,2,3,2,2
2014,Male,NA,NA,NA,NA,Own,2,1,2,2,2,NA
2014,Male,Asian,Person of Color,35-54,"$100,00 or more",NA,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,3,1,2,2,NA
2014,Female,Asian,Person of Color,55+,"$50,000 - $74,000",Own,3,2,2,3,2,2
2014,Female,White or Caucasian,Caucasian,55+,NA,Own,3,3,3,3,3,NA
2014,Male,Black or African American,Person of Color,55+,"$75,000 - $99,000",Own,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,3,3,2,3,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,3,3,3,2
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,3,3,3,3,3,3
2014,Male,NA,NA,35-54,"$100,00 or more",Own,3,3,NA,3,NA,3
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,3,3,3,3
2014,Female,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,2,2,2,NA,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,2,2,1,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,NA,Own,3,3,2,2,3,2
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,3,3,3,3
2014,Female,Asian,Person of Color,55+,"$25,000 - $49,000",Own,3,3,NA,3,3,NA
2014,Male,Black or African American,Person of Color,55+,"$100,00 or more",Own,2,3,2,2,3,2
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,1,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,2,2,3,2,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,3,3,3,3,3,3
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Rent,2,2,2,2,2,2
2014,Female,Some other race?,Person of Color,55+,"$75,000 - $99,000",Own,3,3,3,3,3,3
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,NA
2014,Female,Asian,Person of Color,55+,"$25,000 - $49,000",Own,1,2,3,1,2,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,2,3,3,3
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$75,000 - $99,000",Rent,2,3,2,2,2,2
2014,Male,Black or African American,Person of Color,55+,"Below $25,000",Rent,NA,3,NA,NA,NA,NA
2014,Male,Asian,Person of Color,35-54,"$75,000 - $99,000",Own,2,2,2,2,2,1
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Rent,3,3,1,3,3,NA
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,2,3,2,NA,2,3
2014,Male,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,3,NA,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,3,2,2,3,2,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,NA,2,2,NA,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,2,3,3,3,3
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Rent,3,3,3,3,3,3
2014,Female,Asian,Person of Color,18-34,NA,Rent,2,NA,2,2,2,NA
2014,Don't know /  Decline to answer,Some other race?,Person of Color,NA,"Below $25,000",NA,3,3,3,NA,3,3
2014,Female,NA,NA,35-54,NA,Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"Below $25,000",Rent,2,2,NA,2,2,NA
2014,Female,Some other race?,Person of Color,55+,"$100,00 or more",Own,2,2,2,2,2,2
2014,Male,Asian,Person of Color,55+,"$50,000 - $74,000",NA,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,2,3,2,NA
2014,Male,Some other race?,Person of Color,18-34,"$100,00 or more",Own,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,3,2,2,1,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Own,2,3,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Rent,1,2,NA,NA,NA,NA
2014,Female,Asian,Person of Color,55+,"Below $25,000",Rent,3,2,2,3,2,NA
2014,Male,Asian,Person of Color,55+,"Below $25,000",Rent,2,3,2,2,2,NA
2014,Male,Asian,Person of Color,55+,NA,Own,3,3,3,3,3,3
2014,Female,Some other race?,Person of Color,55+,"$25,000 - $49,000",Rent,2,NA,NA,2,NA,1
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,2,2,3,2,3
2014,Male,Black or African American,Person of Color,55+,"$25,000 - $49,000",Own,2,2,2,2,2,2
2014,Male,Asian,Person of Color,55+,"$25,000 - $49,000",NA,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,2,3,3,2
2014,Female,Black or African American,Person of Color,55+,NA,Own,1,2,2,1,2,NA
2014,Female,NA,NA,35-54,NA,Own,3,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,3,2,3,3,3,NA
2014,Male,Asian,Person of Color,35-54,NA,Own,2,2,NA,2,NA,NA
2014,Female,White or Caucasian,Caucasian,35-54,"Below $25,000",NA,2,1,1,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Rent,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,NA,Own,2,2,2,2,2,3
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Rent,3,3,3,3,3,2
2014,Female,White or Caucasian,Caucasian,35-54,NA,Own,NA,2,2,3,2,NA
2014,NA,White or Caucasian,Caucasian,55+,NA,Own,3,3,2,3,2,NA
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,2,1,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,3,3,2,3,NA,1
2014,Male,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,2,2,NA,2,2,2
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,2,2,NA,2,3,NA
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,3,3,3,3
2014,Male,Black or African American,Person of Color,55+,"Below $25,000",Rent,2,2,2,2,2,2
2014,Male,NA,NA,55+,NA,Rent,1,1,NA,1,1,NA
2014,Male,White or Caucasian,Caucasian,55+,"Below $25,000",Rent,2,2,2,2,NA,NA
2014,Female,Asian,Person of Color,55+,"Below $25,000",Rent,3,2,3,2,3,3
2014,Female,NA,NA,18-34,"Below $25,000",Rent,NA,2,NA,NA,NA,NA
2014,Male,Asian,Person of Color,35-54,"$25,000 - $49,000",Rent,2,1,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,NA
2014,Don't know /  Decline to answer,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Own,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$25,000 - $49,000",Own,2,1,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,NA,Own,2,2,2,2,2,NA
2014,Female,Black or African American,Person of Color,35-54,"$25,000 - $49,000",Rent,2,2,3,2,3,3
2014,Female,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,2,2,NA,2,2,2
2014,Male,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Rent,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$25,000 - $49,000",Rent,3,3,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Own,2,2,2,2,2,1
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,2,1,3,2,2
2014,Female,White or Caucasian,Caucasian,55+,"Below $25,000",Rent,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,2,3,2,2,2,2
2014,Female,Some other race?,Person of Color,35-54,NA,Own,2,2,1,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,3,2,3,2
2014,Male,White or Caucasian,Caucasian,18-34,"$75,000 - $99,000",Rent,3,2,2,3,3,1
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,2,2,2,2,3,2
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,3,3,3,3,3,3
2014,Male,Black or African American,Person of Color,55+,"$100,00 or more",Own,2,1,2,2,2,2
2014,Male,Asian,Person of Color,35-54,"$100,00 or more",Own,2,2,2,2,2,NA
2014,Male,Black or African American,Person of Color,35-54,"$25,000 - $49,000",Rent,3,NA,NA,NA,2,NA
2014,Female,Asian,Person of Color,35-54,"$50,000 - $74,000",Own,3,2,1,3,2,2
2014,Don't know /  Decline to answer,White or Caucasian,Caucasian,NA,"$50,000 - $74,000",Own,3,2,2,3,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,3,2,2,2,2,3
2014,Male,Black or African American,Person of Color,55+,NA,Rent,3,3,3,3,3,3
2014,Female,Some other race?,Person of Color,18-34,"$50,000 - $74,000",Own,2,1,2,3,2,NA
2014,Female,White or Caucasian,Caucasian,35-54,NA,Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,NA,Own,2,2,2,2,2,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$25,000 - $49,000",Rent,3,3,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,3,3,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,NA,Rent,NA,2,2,NA,2,NA
2014,Don't know /  Decline to answer,White or Caucasian,Caucasian,NA,NA,NA,1,2,2,3,2,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Rent,2,2,NA,2,2,NA
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,2,2,1,2,2,2
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,3,3,2,3,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"Below $25,000",Rent,NA,2,NA,NA,NA,NA
2014,Female,Asian,Person of Color,35-54,"$25,000 - $49,000",Rent,2,2,NA,NA,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,2,3,3,2,3,2
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,3,3,3,1,3,2
2014,Female,Black or African American,Person of Color,55+,"$25,000 - $49,000",Rent,2,2,2,2,2,NA
2014,Female,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Own,3,3,NA,3,NA,2
2014,Don't know /  Decline to answer,NA,NA,NA,NA,Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,2,2,2,NA,2
2014,Female,White or Caucasian,Caucasian,55+,"Below $25,000",Rent,3,3,NA,3,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,2,3,2,2,3,NA
2014,Male,NA,NA,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Male,NA,NA,35-54,"$100,00 or more",Own,1,3,1,1,2,1
2014,Male,Asian,Person of Color,55+,"$25,000 - $49,000",Own,3,2,NA,2,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,NA
2014,Male,Asian,Person of Color,55+,"$25,000 - $49,000",Rent,2,NA,NA,2,NA,NA
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,2,3,1,2,1,2
2014,Female,White or Caucasian,Caucasian,18-34,"$25,000 - $49,000",Rent,2,2,2,2,2,1
2014,Female,Asian,Person of Color,18-34,"$25,000 - $49,000",Own,3,NA,NA,2,NA,3
2014,Female,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Rent,1,2,2,2,2,2
2014,Female,NA,NA,55+,NA,Rent,NA,NA,NA,NA,NA,NA
2014,Female,White or Caucasian,Caucasian,55+,"Below $25,000",Rent,2,3,2,2,2,NA
2014,Male,Black or African American,Person of Color,55+,"$25,000 - $49,000",Own,2,3,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Male,NA,NA,35-54,"$50,000 - $74,000",Own,2,3,2,3,3,NA
2014,Male,Asian,Person of Color,18-34,"$25,000 - $49,000",Own,2,3,1,2,1,NA
2014,Female,White or Caucasian,Caucasian,55+,NA,Own,NA,2,NA,NA,NA,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,2,2,2,2,2,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,2,NA,3,2,3,NA
2014,Male,Some other race?,Person of Color,55+,"$50,000 - $74,000",Own,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Rent,3,3,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$25,000 - $49,000",Rent,NA,3,2,NA,3,NA
2014,Male,Some other race?,Person of Color,55+,"$50,000 - $74,000",Own,3,3,NA,3,3,2
2014,Male,White or Caucasian,Caucasian,35-54,NA,Own,3,3,3,3,3,3
2014,Female,White or Caucasian,Caucasian,18-34,"Below $25,000",Rent,3,NA,3,3,3,3
2014,Male,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Own,3,3,3,3,3,3
2014,Male,Black or African American,Person of Color,55+,"$50,000 - $74,000",Own,2,2,2,NA,2,2
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,2,3,3,2,3,2
2014,Male,Black or African American,Person of Color,55+,"$50,000 - $74,000",Own,2,3,2,NA,3,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Own,2,2,2,2,2,2
2014,Female,Black or African American,Person of Color,35-54,"Below $25,000",Rent,NA,1,NA,NA,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,2,3,1,2,2,2
2014,Female,Asian,Person of Color,55+,"$25,000 - $49,000",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Rent,NA,1,NA,NA,NA,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,2,2,2,2,2,3
2014,Male,Some other race?,Person of Color,35-54,"$100,00 or more",Own,2,2,2,NA,2,2
2014,Female,NA,NA,55+,"$25,000 - $49,000",Own,3,3,2,2,2,NA
2014,Male,Asian,Person of Color,35-54,"$50,000 - $74,000",Own,2,3,3,2,3,NA
2014,Female,NA,NA,55+,"$75,000 - $99,000",Own,3,3,2,3,3,3
2014,Male,Black or African American,Person of Color,55+,"Below $25,000",Rent,2,1,2,1,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,2,2,2,2,2,2
2014,Male,Asian,Person of Color,55+,"Below $25,000",Own,1,1,1,1,1,NA
2014,Male,Asian,Person of Color,55+,"Below $25,000",Rent,3,3,3,3,3,NA
2014,Male,Black or African American,Person of Color,55+,"$25,000 - $49,000",Own,3,3,3,3,3,3
2014,Female,Asian,Person of Color,35-54,"$25,000 - $49,000",Own,3,1,3,1,3,3
2014,Female,Some other race?,Person of Color,55+,"$100,00 or more",Own,NA,3,3,NA,3,3
2014,Female,Black or African American,Person of Color,55+,"$100,00 or more",Own,3,3,3,2,3,3
2014,Female,Some other race?,Person of Color,35-54,"$50,000 - $74,000",Rent,2,1,2,2,2,NA
2014,Female,Black or African American,Person of Color,35-54,"$50,000 - $74,000",Rent,2,3,2,NA,2,NA
2014,Female,NA,NA,35-54,"$50,000 - $74,000",Rent,2,1,2,2,2,NA
2014,Female,Asian,Person of Color,55+,"Below $25,000",Rent,NA,3,NA,NA,NA,NA
2014,Female,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Rent,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,3,3,3,3,3,2
2014,Female,White or Caucasian,Caucasian,55+,NA,Own,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Rent,2,2,1,2,2,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Own,3,3,3,3,3,2
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Own,2,2,2,2,2,NA
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Rent,3,2,2,3,3,3
2014,Female,White or Caucasian,Caucasian,55+,NA,Rent,3,3,NA,NA,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,3,3,2,3,3,NA
2014,Female,Asian,Person of Color,55+,"Below $25,000",Rent,NA,NA,NA,NA,NA,NA
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,2,3,2,2,3,3
2014,Male,Some other race?,Person of Color,35-54,"Below $25,000",Rent,NA,2,NA,NA,NA,NA
2014,Male,Asian,Person of Color,55+,"$25,000 - $49,000",Own,2,1,2,2,2,2
2014,Female,Asian,Person of Color,18-34,"$100,00 or more",Rent,2,2,1,2,2,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,2,NA,3,2,2
2014,Female,Asian,Person of Color,18-34,"$50,000 - $74,000",Rent,2,2,2,2,2,NA
2014,Female,NA,NA,35-54,"Below $25,000",Rent,2,2,3,2,2,NA
2014,Male,Asian,Person of Color,55+,"Below $25,000",Own,2,2,2,2,2,2
2014,Female,NA,NA,18-34,"$25,000 - $49,000",Rent,2,1,1,2,2,NA
2014,Male,NA,NA,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,35-54,NA,Own,3,2,2,3,2,2
2014,Don't know /  Decline to answer,NA,NA,NA,NA,NA,2,2,NA,2,2,NA
2014,Female,NA,NA,35-54,NA,Own,2,2,1,2,2,NA
2014,Don't know /  Decline to answer,NA,NA,NA,NA,NA,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,55+,NA,Own,3,3,2,3,3,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$25,000 - $49,000",Rent,2,3,2,2,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$25,000 - $49,000",Rent,3,3,3,NA,3,NA
2014,Female,Asian,Person of Color,55+,"Below $25,000",Rent,NA,2,2,NA,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Rent,3,2,3,3,2,2
2014,Male,Some other race?,Person of Color,35-54,"$100,00 or more",Own,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"Below $25,000",Rent,2,2,2,2,1,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,3,3,2,NA,3,2
2014,Female,White or Caucasian,Caucasian,35-54,"Below $25,000",Rent,2,2,NA,2,NA,NA
2014,Male,White or Caucasian,Caucasian,55+,"Below $25,000",Own,2,2,1,NA,1,1
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,2,2,1,2,2,NA
2014,Female,Asian,Person of Color,55+,NA,Own,3,3,3,3,3,3
2014,Female,Some other race?,Person of Color,35-54,"Below $25,000",Rent,3,3,2,3,3,2
2014,Female,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Own,3,2,2,3,3,NA
2014,Female,NA,NA,55+,NA,Rent,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,3,2,1,3,3,3
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,NA,2,3,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,NA,Own,3,3,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,NA,Own,2,2,NA,2,NA,NA
2014,Female,Black or African American,Person of Color,18-34,NA,Rent,2,NA,NA,1,NA,NA
2014,Male,Black or African American,Person of Color,18-34,"Below $25,000",Rent,3,3,3,2,3,3
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,3,3,2,3,3,NA
2014,Don't know /  Decline to answer,NA,NA,NA,NA,Own,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,2,3,3,NA,3,2
2014,Female,Some other race?,Person of Color,35-54,"$100,00 or more",Own,2,3,2,3,2,NA
2014,Don't know /  Decline to answer,NA,NA,NA,NA,NA,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"Below $25,000",Own,2,2,NA,NA,2,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Rent,2,3,2,2,3,2
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,2,3,2,2,3,2
2014,Female,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,2,2,2,1,2,2
2014,Male,Asian,Person of Color,18-34,"$100,00 or more",Own,2,2,NA,2,NA,NA
2014,Female,White or Caucasian,Caucasian,55+,NA,Rent,3,3,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Own,3,3,3,3,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Rent,2,1,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,3,2,2,3,3,1
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,2,3,2,2
2014,Female,NA,NA,18-34,"$50,000 - $74,000",Rent,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,NA,Own,2,2,3,1,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,2,2,2,3,NA
2014,Female,NA,NA,35-54,"Below $25,000",Own,NA,3,NA,NA,NA,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,3,3,2,3,2
2014,Female,Some other race?,Person of Color,55+,"$50,000 - $74,000",Rent,2,2,2,2,2,NA
2014,Male,Asian,Person of Color,55+,"$25,000 - $49,000",Own,2,2,NA,2,2,NA
2014,Female,White or Caucasian,Caucasian,55+,NA,Own,2,2,NA,2,NA,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Own,2,3,2,2,3,2
2014,Male,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,NA,2,NA,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Rent,2,2,NA,2,NA,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,55+,"$100,00 or more",Own,3,3,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,3,3,NA,3,3,3
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Rent,3,3,NA,3,NA,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,2,2,3,2,NA
2014,Female,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,3,2,3,3,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,2,2,3,3
2014,Male,White or Caucasian,Caucasian,55+,"$75,000 - $99,000",Own,2,1,1,NA,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,1,1,1,2,1,1
2014,Female,Black or African American,Person of Color,55+,"$25,000 - $49,000",Rent,NA,3,NA,NA,3,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$75,000 - $99,000",Own,3,3,2,3,2,NA
2014,Male,White or Caucasian,Caucasian,55+,"$25,000 - $49,000",Rent,2,2,2,2,2,2
2014,Don't know /  Decline to answer,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,2,3,3,2
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,2,3,2,2,3,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,NA,2,2,NA,2,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,3,3,2,3,3,NA
2014,Male,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,2,2,2,2,2,NA
2014,Male,White or Caucasian,Caucasian,55+,NA,Own,3,3,3,3,3,NA
2014,Female,Some other race?,Person of Color,55+,"$25,000 - $49,000",NA,1,3,NA,NA,3,NA
2014,Female,Black or African American,Person of Color,35-54,"$25,000 - $49,000",Own,NA,NA,NA,NA,NA,NA
2014,Female,White or Caucasian,Caucasian,35-54,"$50,000 - $74,000",Rent,2,2,2,1,2,NA
2014,Male,White or Caucasian,Caucasian,18-34,"$100,00 or more",Rent,NA,NA,NA,NA,NA,NA
2014,Female,Some other race?,Person of Color,18-34,"$25,000 - $49,000",Rent,3,3,2,NA,3,NA
2014,Female,White or Caucasian,Caucasian,55+,"$50,000 - $74,000",Own,1,1,2,3,2,2
2014,Male,White or Caucasian,Caucasian,35-54,"$100,00 or more",Own,2,2,2,2,2,2
2014,Male,White or Caucasian,Caucasian,18-34,"$50,000 - $74,000",Rent,1,1,NA,1,NA,NA
